unit_mastr_id,plant_name,wind_park_name,operator_mastr_id,operator_name,gross_capacity_kw,net_capacity_kw,operating_status,commissioning_date,state,district,municipality,postal_code,city,lat,lon
SEE984101258259,PV Freiflächanlage 6.000kWp,,ABR902260071731,Solarpark Eisenstorf UG (haftungsbeschränkt) ＆ Co. KG,5999.85,5250.000,35,2022-05-31,1403,Deggendorf,Plattling,94447,Plattling,48.773384,12.842169
SEE959950697047,PVA Gewerbering 32,,ABR996324436970,HMT Höfer Metall Technik,2108.25,2108.250,35,2022-03-01,1414,Mansfeld-Südharz,Hettstedt,06333,Hettstedt,51.638823,11.487582
SEE906468994144,Sonnenfeld,,ABR959613567052,WKA Rauch KG,2471.3,1760.000,35,2021-12-01,1403,Schwandorf,Oberviechtach,92526,Oberviechtach,49.469726,12.416751
SEE982734085297,PV Sz Sz800 SzPF01,,ABR944758259474,Robert Bosch Elektronik GmbH,2743.875,2140.000,35,2022-06-23,1408,Salzgitter,Salzgitter,38228,Salzgitter,52.136663,10.309084
SEE949496297078,"PV Freiflächanlage 1.249,65kWp (Pilling)",,ABR948813547049,PV EIWA 13. Solar GmbH ＆ Co. KG,1249.65,1155.000,35,2021-08-21,1403,Passau,Hutthurm,94154,Neukirchen,48.686447,13.365167
SEE937234812492,PV-Freiflächenanlage Roigheim,,ABR964485101617,GPE Photovoltaikanlage Roigheim GmbH ＆ Co. KG,6502.68,4730.000,35,2022-06-29,1402,Heilbronn,Roigheim,74255,Roigheim,49.356227,9.324641
SEE946925858374,PV Gilching,,ABR983017753407,Sonnenenergie Gilching GmbH ＆ Co. KG,16218.9,13300.000,35,2022-05-16,1403,Starnberg,Gilching,82205,Gilching,48.099990,11.334690
SEE957419877207,FFA Philippsthal BA 1,,ABR997481012212,ESG Kraftwerke I GmbH,6749.83,4642.875,35,2022-01-31,1405,Hersfeld-Rotenburg,Philippsthal (Werra),36269,Philippsthal,50.846944,9.965719
SEE971541045815,PV-Anlage_Tierproduktion_Bauabschnitt 2,,ABR996432379442,PVA Bernhagen oHG,1833.35,1790.000,35,2022-02-22,1400,Potsdam-Mittelmark,Planetal,14806,Kranepuhl,52.097476,12.620156
SEE960512966419,Rossgraben EEG,,ABR954022931739,N-ERGIE Sonne und Wind GmbH & Co. KG Herrn Florian Betzold,2640.6,2500.000,35,2022-03-07,1403,Kitzingen,Martinsheim,97340,Martinsheim,49.649021,10.143381
SEE991365870813,Rossgraben PPA,,ABR954022931739,N-ERGIE Sonne und Wind GmbH & Co. KG Herrn Florian Betzold,7254.9,6750.000,35,2022-03-07,1403,Kitzingen,Martinsheim,97340,Martinsheim,49.648799,10.137820
SEE947251469029,Fuchsloch EEG,,ABR954022931739,N-ERGIE Sonne und Wind GmbH & Co. KG Herrn Florian Betzold,3834.0,3750.000,35,2022-03-07,1403,Kitzingen,Martinsheim,97340,Martinsheim,49.628157,10.177070
SEE998727092548,Fuchsloch PPA,,ABR954022931739,N-ERGIE Sonne und Wind GmbH & Co. KG Herrn Florian Betzold,14991.75,14000.000,35,2022-03-07,1403,Kitzingen,Martinsheim,97340,Martinsheim,49.628654,10.178900
SEE961652075726,PV Schönfeld MEE1 110m,,ABR987308043314,MEE-Projektgesellschaft 1 GmbH ＆ Co. KG,3098.1,2405.000,35,2022-02-02,1413,Meißen,Schönfeld,01561,Schönfeld,51.307000,13.727400
SEE998554958642,SBA Reinsdorf Dach Ausschreibung1990,,ABR950078853308,SBA Solaranlagen Betriebs- und Verwaltungs GmbH,1990.015,1660.000,35,2022-02-07,1414,Burgenlandkreis,Nebra (Unstrut),06642,Nebra,51.297587,11.594335
SEE938201864803,PV Oberfeld GmbH ＆ Co. KG,,ABR920480785375,PV Oberfeld GmbH ＆ Co. KG,4178.25,3955.000,35,2022-03-03,1403,Neumarkt i.d. OPf.,Lauterhofen,92283,Lauterhofen,49.000000,11.000000
SEE940737174943,220209_PV_GERMAG_A2_1798kWp,,ABR955809349204,VGP Park Renewable Energy Deutschland GmbH,1798.2,1398.600,35,2022-02-09,1414,Börde,Sülzetal,39171,Sülzetal,52.051366,11.557212
SEE924342983206,Heidenfeld,,ABR973133930936,Ökostrom Franken GmbH ＆ Co. KG,6187.0,5250.000,35,2022-05-02,1403,Schweinfurt,Röthlein,97520,Röthlein,49.964972,10.219698
SEE930385924151,220214_PV_GERGOE_C3_2244kWp,,ABR955809349204,VGP Park Renewable Energy Deutschland GmbH,2244.0,1860.000,35,2022-02-14,1408,Göttingen,Rosdorf,37124,Rosdorf,51.517713,9.899443
SEE982754748004,PV Dannemann,,ABR909738311122,Dannemann Cigarrenfabrik GmbH,1320.0,1210.000,35,2022-02-22,1409,Minden-Lübbecke,Lübbecke,32312,Lübbecke,52.327369,8.614417
SEE918950729219,Kunersdorf III Ausschreibung,,ABR914289954339,PVA Bliesdorf II GmbH ＆ Co. KG,1368.9,960.000,35,2022-02-04,1400,Märkisch-Oderland,Bliesdorf,16269,Bliesdorf,52.669306,14.148431
SEE956674332421,Solarfeld Ihlenfeld,,ABR989403455139,Solarfeld Ihlenfeld GmbH ＆ Co. KG,10000.27,8260.000,35,2022-04-30,1407,Mecklenburgische Seenplatte,Neuenkirchen,17039,Neuenkirchen,53.593577,13.328540
SEE972857158855,PV Birkenfeld 20220128,,ABR994578935096,Kappler GmbH ＆ Co. KG,1142.565,1100.000,35,2022-01-28,1402,Enzkreis,Birkenfeld,75217,Birkenfeld,48.887737,8.637426
SEE966550431148,Wetzisreute APV BA1,,ABR981503132682,BB Energie GbR Batzill ＆ Batzill,1497.96,1497.960,35,2024-03-22,1402,Ravensburg,Schlier,88281,Schlier,47.782936,9.704889
SEE924208685060,Richlisreute APV BA1,,ABR992176532648,BK Energie Richlisreute KG,1500.0,1498.500,35,2024-04-02,1402,Ravensburg,Schlier,88281,Schlier,47.755681,9.674750
SEE948686414806,Eratsrain APV BA1,,ABR979419423772,BR Energie Eratsrain KG,1500.0,1498.500,35,2024-03-20,1402,Ravensburg,Schlier,88281,Schlier,47.789424,9.689141
SEE932376925185,DAH FFPVA Brenz,,ABR937919429281,DAH Photovoltaik 1. GmbH,1629.0,1430.000,35,2022-07-05,1407,Ludwigslust-Parchim,Brenz,19306,Brenz,53.385562,11.636588
SEE974308737312,Anlage 1,,ABR924003350606,Münch Power Systems GmbH ＆ Co. KG,14314.86,12000.000,35,2022-02-15,1403,Amberg-Sulzbach,Sulzbach-Rosenberg,92237,Sulzbach-Rosenberg,49.501923,11.780454
SEE999681921479,FF-PV-Anlage Wappersdorf 1,,ABR935825849063,Horsch RE GmbH ＆ Co. KG,8195.52,6475.000,35,2022-06-01,1403,Amberg-Sulzbach,Ursensollen,92289,Ursensollen,49.354337,11.783619
SEE944401267290,PV Anlage Gudensberg V Unit 2+3,,ABR985158379218,VR Bank Hessenland eG,1499.78,1050.000,35,2022-02-17,1405,Schwalm-Eder-Kreis,Gudensberg,34281,Gudensberg,51.173658,9.347185
SEE952583462938,FF-PV-Anlage Wappersdorf 2,,ABR935825849063,Horsch RE GmbH ＆ Co. KG,1800.0,1400.000,35,2022-06-01,1403,Amberg-Sulzbach,Ursensollen,92289,Ursensollen,49.355052,11.785128
SEE996300148248,Eckl_LTEC-AGRI-PV,,ABR998703648097,KCG Agrisolar GmbH ＆ Co. KG,1496.0,1496.000,35,2024-05-16,1403,Deggendorf,Wallerfing,94574,Wallerfing,48.696859,12.878109
SEE952844268972,Solarpark Beilngries - P18-011,,ABR958583176264,Ginsolar GmbH ＆ Co. KG,4443.75,3700.000,35,2022-02-23,1403,Eichstätt,Beilngries,92339,Beilngries,49.067390,11.415808
SEE943030277274,Solarpark Beilngries - P18-011,,ABR958583176264,Ginsolar GmbH ＆ Co. KG,4621.5,3750.000,35,2022-02-23,1403,Eichstätt,Beilngries,92339,Beilngries,49.066553,11.415261
SEE927054968509,PV-Ausschreibungsanlage 1 2022,,ABR935835799495,,3498.75,2975.000,35,2022-02-24,1403,Roth,Rohr,91189,Rohr,49.327481,10.902645
SEE938209814794,﹥PVA Meinheim 3 3.898 kWp,,ABR983762345810,PVA Meinheim GmbH,3898.44,3375.000,35,2022-02-25,1403,Weißenburg-Gunzenhausen,Meinheim,91802,Meinheim,49.030199,10.839919
SEE937386751595,22117 SP Unterbruck II PVA1,,ABR923111238844,NEW - Neue Energien West eG,2899.8,2200.000,35,2022-02-28,1403,Tirschenreuth,Kastl,95506,Kastl,49.817910,11.885540
SEE963913863806,PV Riedenburg- Anlage 1 8500 kWp,,ABR964317439345,Erste Prisol Projekt GmbH ＆ Co. KG,8681.4,6975.000,35,2022-03-10,1403,Kelheim,Riedenburg,93339,Riedenburg,48.968543,11.671282
SEE925063011261,PV Kirchenlamitz,,ABR936627413575,Zweite Prisol Projekt GmbH ＆ Co. KG,7398.57,5850.000,35,2022-03-08,1403,Hof,Schwarzenbach a.d. Saale,95158,Kirchenlamitz,50.133968,11.980152
SEE993490054663,PV Hof Anlage 1 4000,,ABR998997479889,Fünfte PRISOL Projekt GmbH ＆ Co. KG,3808.125,3500.000,35,2022-09-01,1403,Hof,Hof,95030,Hof,50.331870,11.903731
SEE960700037037,PV Riedenburg - Anlage 2 10.000 kWp,,ABR964317439345,Erste Prisol Projekt GmbH ＆ Co. KG,9795.24,8550.000,35,2022-05-17,1403,Kelheim,Riedenburg,93339,Riedenburg,48.969090,11.668870
SEE991490218528,PV Anlage Schrobenhausen,,ABR974670678312,Vierte PRISOL Projekt GmbH ＆ Co. KG,9918.75,8050.000,35,2022-03-09,1403,Neuburg-Schrobenhausen,Schrobenhausen,86529,Schrobenhausen,48.581083,11.253170
SEE955739575711,VERAVIS Energy PV2 Wunstorf 3,,ABR928115022888,VERAVIS Energy PV2 GmbH ＆ Co. KG,1144.0,860.000,35,2022-03-01,1408,Region Hannover,Wunstorf,31515,Wunstorf,52.402521,9.469387
SEE992822071255,SIH,,ABR992397975941,Gert Heidt und Gabi Markowies GbR,1336.0,930.000,35,2022-03-02,1402,Karlsruhe,Marxzell,76359,Marxzell,48.853239,8.484707
SEE989120504615,21132 SP Passow PVA4,,ABR984452319821,MSE Solarpark Passow 1 GmbH ＆ Co. KG,2992.14,2385.000,35,2022-02-28,1407,Ludwigslust-Parchim,Goldberg,19386,Passow,53.511188,12.067895
SEE900624778890,21132 SP Passow PVA5,,ABR984452319821,MSE Solarpark Passow 1 GmbH ＆ Co. KG,3994.92,3535.000,35,2022-02-28,1407,Ludwigslust-Parchim,Goldberg,19386,Passow,53.509442,12.057853
SEE983363489975,Salzbödetal 2. Bauabschnitt,,ABR941806221230,Lahn-Dill-Bergland Energie GmbH,1399.5,1210.000,35,2022-03-25,1405,Marburg-Biedenkopf,Gladenbach,35075,Gladenbach,50.750749,8.610433
SEE941052856385,PV-Anlage Freifläche II,,ABR971745193374,,1258.37,1050.000,35,2022-02-28,1402,Alb-Donau-Kreis,Beimerstetten,89179,Beimerstetten,48.496904,9.963841
SEE923573379291,108-1 Zülpich 1.1,,ABR906864070299,WI Energy Verwaltungs GmbH,1998.92,1800.000,35,2022-03-21,1409,Euskirchen,Zülpich,53909,Zülpich,50.703380,6.669769
SEE980169645130,PVA Wöhrhof,,ABR926378089914,WIMEX ＆ Friends Energy GmbH ＆ Co. KG,1043.525,852.000,35,2022-03-04,1403,Regensburg,Regenstauf,93128,Regenstauf,49.138323,12.138513
SEE918247256275,PV Mühlhausen-Ehingen,,ABR947260383347,EnBW SunInvest GmbH ＆ Co. KG,8851.05,7650.000,35,2022-02-28,1402,Konstanz,Mühlhausen-Ehingen,78259,Mühlhausen-Ehingen,47.821245,8.837900
SEE900649593423,Energiepark 2.845 kWp,,ABR964380622958,Energiepark Waiblingen Greenfield,2845.53,2460.000,35,2022-06-15,1402,Rems-Murr-Kreis,Waiblingen,71332,Waiblingen,48.826300,9.292400
SEE925418939448,PV WO (W5),,ABR939063687203,Windkraft Oberpfalz GmbH,3569.79,3500.000,35,2022-02-28,1403,Unterallgäu,Ettringen,86833,Ettringen,48.080974,10.704686
SEE999925970638,"PVA Klötze 2.381,4 kWp",,ABR966465664310,SUNCATCHER Klötze GmbH,2381.4,1075.000,35,2022-03-07,1414,Altmarkkreis Salzwedel,Klötze,38486,Klötze,52.610991,11.136506
SEE930973551776,Keniastr. 28-38,,ABR942846103982,Staudinger Solar GmbH,3000.12,2970.000,35,2022-05-22,1409,Duisburg,Duisburg,47269,Duisburg,51.374135,6.773780
SEE968506689108,Solaranlage CES.,,ABR923335603527,Bürgersolaranlage Siedelbach UG (haftungsbeschränkt) ＆ Co. KG,9226.0,8155.000,35,2022-03-11,1403,Neustadt a.d. Aisch-Bad Windsheim,Markt Erlbach,91459,Markt Erlbach,49.511268,10.707114
SEE903601047965,PVA Werne H4 2.400 kWp,,ABR939728368461,PACE Photovoltaik 2 GmbH,2399.32,1980.000,35,2022-03-21,1409,Unna,Werne,59368,Werne,51.659076,7.608863
SEE956621592441,Klettwitz Nord 1. BA,,ABR901560092323,Energiepark Lausitz GmbH ＆ Co. KG,49999.395,44400.000,35,2022-03-10,1400,Oberspreewald-Lausitz,Schipkau,01998,Klettwitz,51.552323,13.863590
SEE968522177177,220309_PV_GERGOE_C2_3870kWp,,ABR955809349204,VGP Park Renewable Energy Deutschland GmbH,3870.0,3255.000,35,2022-03-09,1408,Göttingen,Rosdorf,37124,Rosdorf,51.517716,9.898471
SEE958792106892,Bakum 2.0,,ABR983323139681,Schewe Renewables GmbH,1499.715,1080.000,35,2022-03-21,1408,Vechta,Bakum,49456,Bakum,52.716857,8.167921
SEE948840552474,108-2 Zülpich 1.2,,ABR906864070299,WI Energy Verwaltungs GmbH,1995.0,1800.000,35,2022-03-21,1409,Euskirchen,Zülpich,53909,Zülpich,50.703380,6.669769
SEE957602938074,PV-Dachanlage Südhalle Industriepark Mamming,,ABR936218320497,Apfelböck GmbH ＆ Co. PV II KG,4579.65,3596.400,35,2022-03-28,1403,Dingolfing-Landau,Mamming,94437,Mamming,48.600000,12.610000
SEE977222061976,Solarpark Oberviechtach I,,ABR932418754650,Solarpark Oberviechtach GmbH ＆ Co. KG,9652.5,8510.000,35,2022-03-23,1403,Schwandorf,Oberviechtach,92526,Oberviechtach,49.472756,12.424201
SEE995415628874,Solarpark Oberviechtach II BA 2,,ABR932418754650,Solarpark Oberviechtach GmbH ＆ Co. KG,5197.5,4516.176,35,2022-06-02,1403,Schwandorf,Oberviechtach,92526,Oberviechtach,49.470840,12.414200
SEE924424258338,Solarpark Hohenzant I BA 1,,ABR944586491404,Solarpark Hohenzant GmbH ＆ Co. KG,6274.125,5299.706,35,2022-05-24,1403,Amberg-Sulzbach,Vilseck,92249,Vilseck,49.580822,11.797931
SEE959156005387,Solarpark Hohenzant II BA1,,ABR944586491404,Solarpark Hohenzant GmbH ＆ Co. KG,9999.0,8771.176,35,2022-03-28,1403,Amberg-Sulzbach,Vilseck,92249,Vilseck,49.579480,11.802580
SEE904848093609,Solarpark Hohenzant II BA 2,,ABR944586491404,Solarpark Hohenzant GmbH ＆ Co. KG,3724.875,3253.824,35,2022-05-25,1403,Amberg-Sulzbach,Vilseck,92249,Vilseck,49.580670,11.800560
SEE922472440095,Solarpark Burgstall BA 1,,ABR977127224056,Solarpark Sielenbach GmbH ＆ Co. KG,8489.25,7497.941,35,2022-03-29,1403,Aichach-Friedberg,Sielenbach,86577,Sielenbach,48.408510,11.158940
SEE991437690370,Solarpark Raderstetten,,ABR977127224056,Solarpark Sielenbach GmbH ＆ Co. KG,7623.0,6660.000,35,2022-04-14,1403,Aichach-Friedberg,Sielenbach,86577,Sielenbach,48.389389,11.195795
SEE970742556557,Solarpark Rudersberg BA 1,,ABR931951620866,Solarpark Rudersberg GmbH ＆ Co. KG,7999.875,7067.594,35,2022-03-30,1403,Dachau,Altomünster,85250,Altomünster,48.412410,11.224750
SEE979098318550,Ziegler GmbH,,ABR924410946720,AHS Solar GmbH ＆ Co. KG,1550.625,1220.000,35,2022-04-06,1403,Main-Spessart,Gemünden a. Main,97737,Gemünden,50.041923,9.710912
SEE955538079045,PVA Oberriegl II,,ABR981633320928,FIMA Invest IV UG (haftungsbeschränkt) & Co. KG,1687.5,1295.000,35,2022-03-08,1403,Passau,Hofkirchen,94544,Hofkirchen,48.691368,13.199973
SEE921027676583,PVA Oberriegl III,,ABR981633320928,FIMA Invest IV UG (haftungsbeschränkt) & Co. KG,1042.875,925.000,35,2022-03-08,1403,Passau,Hofkirchen,94544,Hofkirchen,48.691845,13.201619
SEE990858708541,Mainbach,,ABR910913080740,EP Mainbach GmbH ＆Co. KG,3549.84,3400.000,35,2022-06-09,1403,Rottal-Inn,Unterdietfurt,84339,Unterdietfurt,48.241610,12.391150
SEE920578896471,SP Gabelsberg III,,ABR988911878157,OneSolar Energiepark 201 GmbH ＆ Co. KG,4278.96,4130.000,35,2022-03-14,1403,Freising,Gammelsdorf,85408,Gammelsdorf,48.571500,11.955160
SEE979578143894,Eggebek 1.2,,ABR948296430180,ENERPARC Solar Invest 176 GmbH,5389.4,4725.000,35,2022-03-23,1411,Schleswig-Flensburg,Eggebek,24852,Eggebek,54.637318,9.346449
SEE947789037066,Neu Stuer 1.2,,ABR927385073835,Enerparc Solar Invest 129 GmbH,3023.79,2636.736,35,2022-03-29,1407,Mecklenburgische Seenplatte,Stuer,17209,Stuer,53.375335,12.320580
SEE927135354757,Solarpark Bruhrain 3 BA2,,ABR965101118965,SPB1 GmbH ＆ Co. KG,3592.0,2480.000,35,2022-03-17,1402,Karlsruhe,Philippsburg,68794,Oberhausen-Rheinhausen,49.264137,8.529686
SEE990959275812,Solarpark Bruhrain 3 BA3,,ABR965101118965,SPB1 GmbH ＆ Co. KG,1825.2,1240.000,35,2022-04-11,1402,Karlsruhe,Philippsburg,68794,Oberhausen-Rheinhausen,49.262418,8.529375
SEE937902753553,Goodyear BA 2,,ABR922764254317,P ＆ W Solar 4 GmbH ＆ Co. KG,2996.84,2200.000,35,2022-03-17,1402,Karlsruhe,Philippsburg,76661,Philippsburg,49.224118,8.469048
SEE993421417833,Pfenning Monsheim BA 2,,ABR936318037820,P & W Solar 3 GmbH & Co. KG,3830.0,2900.000,35,2022-03-17,1410,Alzey-Worms,Monsheim,67590,Monsheim,49.630404,8.231322
SEE964457576009,SP Vilseck II,,ABR993132120251,Zweite Bürgerenergie Vilseck GmbH ＆ Co. KG,10999.2,10822.000,35,2022-03-15,1403,Amberg-Sulzbach,Vilseck,92249,Vilseck,49.610728,11.778342
SEE905533389908,PVA Neuburxdorf 3.BA,,ABR972962093171,Klimaprojekt Sonnenkraft 1 GmbH ＆ Co. KG,2996.25,2500.000,35,2022-03-17,1400,Elbe-Elster,Bad Liebenwerda,04931,Neuburxdorf,51.468142,13.279434
SEE953848895829,Gö II,,ABR926848020089,Münch ecoraise GmbH ＆ Co. KG,4081.515,3500.000,35,2021-04-09,1403,Kronach,Kronach,96369,Weißenbrunn,50.185556,11.416667
SEE945495467252,121-1-Mülsen 1.1.1,,ABR906864070299,WI Energy Verwaltungs GmbH,3019.0,2756.500,35,2022-03-18,1413,Zwickau,Mülsen,08132,Mülsen,50.726662,12.563903
SEE973597137773,Pfenning Monsheim BA 3,,ABR936318037820,P & W Solar 3 GmbH & Co. KG,1014.0,770.000,35,2022-03-17,1410,Alzey-Worms,Monsheim,67590,Monsheim,49.630080,8.231997
SEE970059281807,PV Anlage Baggersee,,ABR945126522190,Max Bögl Stiftung & Co. KG Max Bögl Stiftung & Co. KG,1620.0,1350.000,35,2022-06-24,1403,Neumarkt i.d. OPf.,Sengenthal,92369,Sengenthal,49.214482,11.458578
SEE963690276363,"Gundelshausen 3 - Anlage 1.196,58 kWp",,ABR937071828267,D'SUN scheint schee GmbH & Co. KG,1196.58,875.000,35,2022-03-15,1403,Kelheim,Kelheim,93309,Kelheim,48.945919,11.989823
SEE959300206301,PVA,,ABR902437203125,SPV Solarpark 118. GmbH ＆ Co. KG,18180.0,14600.000,35,2023-07-04,1403,Günzburg,Krumbach (Schwaben),86381,Krumbach,48.265245,10.337094
SEE962307120396,PVA Meinheim 4 3.966 kWp,,ABR983762345810,PVA Meinheim GmbH,3966.3,3375.000,35,2022-03-21,1403,Weißenburg-Gunzenhausen,Meinheim,91802,Meinheim,49.029315,10.840714
SEE947228175281,PV Reuden Süd 1 BA1,,ABR933730932023,FPM Solar Epsilon GmbH ＆ Co. KG,1322.73,1075.000,35,2022-03-21,1414,Anhalt-Bitterfeld,Zerbst/Anhalt,39264,Reuden,52.047091,12.278262
SEE998843144770,PV-Freiflächenanlage Neudorf,,ABR938417904102,Sonnenenergie Neudorf GmbH,3500.0,3000.000,35,2022-10-15,1403,Weißenburg-Gunzenhausen,Pappenheim,91788,Pappenheim,48.963326,11.008947
SEE940989564035,PV Anlage Bruchsal-Untergrombach,,ABR938933890415,EnBW Solar GmbH,3968.64,3720.000,35,2023-12-18,1402,Karlsruhe,Bruchsal,76646,Bruchsal,49.098389,8.538888
SEE979950622085,Solaranlage Gelsenkirchen HA21 - P21-035,,ABR929637695352,Solarkraftwerk Gelsenkirchen GmbH ＆ Co. KG,1944.8,1760.000,35,2022-03-21,1409,Gelsenkirchen,Gelsenkirchen,45888,Gelsenkirchen,51.514000,7.127505
SEE916351642359,"Agri-PV, Solarpark Breites Feld",,ABR966920441043,Solarlandbau GmbH,1441.44,1441.440,35,2024-11-18,1403,Bamberg,Baunach,96148,Baunach,50.004450,10.781310
SEE944749268485,PVA Gardessen I,,ABR914100319637,Solarpark Gardessen I GmbH ＆ Co. KG (ehem. Ennax 60 UG),11993.0,10266.000,35,2024-11-15,1408,Wolfenbüttel,Cremlingen,38162,Cremlingen,52.274104,10.706778
SEE985040088006,PV-RAS-4055,,ABR909054335185,BOREAS Energie GmbH,1062.0,880.000,35,2022-03-21,1415,Sömmerda,Rastenberg,99636,Rastenberg,51.176146,11.410287
SEE999916509649,PV-BACH-2-4085,,ABR909054335185,BOREAS Energie GmbH,1019.625,800.000,35,2022-03-21,1415,Sömmerda,Rastenberg,99636,Rastenberg,51.198118,11.375044
SEE970329042312,Solarpark Jünkerath,,ABR964633733417,Solarpark Jünkerath GmbH ＆ Co. KG,15856.8,13458.860,35,2024-08-15,1410,Vulkaneifel,Jünkerath,54584,Jünkerath,50.365038,6.560550
SEE971283872298,Neustadt Hinter der Struth,,ABR943818283428,ENERPARC Solar Invest 161 GmbH,1103.52,1000.000,35,2022-03-25,1405,Marburg-Biedenkopf,Neustadt (Hessen),35279,Neustadt,50.838973,9.093942
SEE900877202920,Prettin 7 - Am Heizhaus,,ABR958792295367,EnerGeno Solar GmbH ＆ Co.KG,1000.125,770.000,35,2021-12-09,1414,Wittenberg,Annaburg,06925,Annaburg,51.671895,12.923011
SEE915661061577,BSG -PV MO Agri PV Inno,,ABR935695247754,BürgerSolarGesellschaft (BSG) Saar mbH,1473.4,1100.000,35,2024-04-16,1412,Merzig-Wadern,Wadern,66687,Wadern,49.560165,6.844207
SEE992937342509,Agri-Photovoltaik Krauscha BA Inno,,ABR936578947129,Agri-Photovoltaik Krauscha II GmbH,1500.0,1100.000,35,2024-11-05,1413,Görlitz,Neißeaue,02829,Neißeaue,51.262587,14.965655
SEE918905720964,PV-Anlage Merseburg,,ABR993892713618,Münch visiontec GmbH ＆ Co. KG,19989.18,16578.000,35,2023-05-17,1414,Saalekreis,Merseburg,06217,Merseburg,51.302025,11.955510
SEE919798439834,PV-Anlage Braunsbedra,,ABR993892713618,Münch visiontec GmbH ＆ Co. KG,13897.17,13897.170,35,2024-07-15,1414,Saalekreis,Braunsbedra,06259,Frankleben,51.301360,11.952089
SEE917268511035,Solaranlage Schwarzenbruck II - P21-161,,ABR954969435673,Anumar Solarinvest 17 GmbH ＆ Co. KG,3919.2,3520.000,35,2022-03-24,1403,Nürnberger Land,Schwarzenbruck,90592,Schwarzenbruck,49.347834,11.265528
SEE908154076325,Solarpark,,ABR939245079000,NaGa Solarpark 5 GmbH ＆ Co. KG,20000.0,16000.000,31,,1413,Bautzen,Elsterheide,02979,Elsterheide,51.447000,14.187000
SEE907880824835,PV-Anlage auf Lager Jungbunzlauer Ladenburg,,ABR931992119435,Firma Jungbunzlauer Ladenburg GmbH Herrn Johann Born,1270.72,1045.000,35,2022-05-02,1402,Rhein-Neckar-Kreis,Ladenburg,68526,Ladenburg,49.480209,8.582615
SEE952728176164,Erweiterung PV,,ABR944376200902,Solarpark Weinsfeld GmbH ＆ Co. KG,2499.0,2004.000,35,2024-06-18,1410,Eifelkreis Bitburg-Prüm,Prüm,54595,Prüm,50.197200,6.376141
SEE957729570294,"Achsheim-Langweid 1,428 MW - 2011",,ABR935150550023,Solarpark 2011 GmbH ＆ Co. Achsheim KG,1428.48,1200.000,35,2012-06-27,1403,Augsburg,Langweid a. Lech,86462,Langweid,48.481312,10.831585
SEE959997999708,PVA Niederlinxweiler 018,,ABR901763495242,Wattner SunAsset Solarkraftwerk 018 GmbH ＆ Co. KG,9999.97,9125.000,35,2022-03-31,1412,St. Wendel,Freisen,66606,St. Wendel,49.426561,7.172152
SEE996576153250,Solarpark Ramsthal II,,ABR923848052294,Sonnenenergie Osterhof 19 GmbH ＆ Co. KG,9939.54,9000.000,35,2022-04-22,1403,Bad Kissingen,Ramsthal,97729,Ramsthal,50.125600,10.072100
SEE941117211647,PVA Niederlinxweiler 026,,ABR901763495242,Wattner SunAsset Solarkraftwerk 018 GmbH ＆ Co. KG,3072.71,2750.000,35,2022-03-31,1412,St. Wendel,Freisen,66606,St. Wendel,49.426561,7.172152
SEE988836886398,SP Wellingen BA Inno,,ABR907886625139,Ökostrom Saar Wind GmbH,1160.0,780.000,35,2024-10-18,1412,Merzig-Wadern,Merzig,66663,Merzig,49.452840,6.537261
SEE937844326433,Ehndorf 1.1,,ABR958515820081,Sunnic Lighthouse Solar Invest 20 GmbH,14167.98,12400.000,35,2024-07-31,1411,Rendsburg-Eckernförde,Ehndorf,24647,Ehndorf,54.058830,9.922343
SEE982582461311,E.ON Solarpark Hepberg GmbH ＆ Co. KG,,ABR982210299545,LHI GII2 PV Hepberg 2571 GmbH ＆ Co.KG,10559.2,8250.000,35,2022-03-24,1403,Eichstätt,Großmehring,85098,Großmehring,48.831568,11.470127
SEE920886824678,Klatzow I - 9 MVA,,ABR962071608960,Solarpark KZW GmbH ＆ Co. KG,9991.2,9000.000,35,2022-03-25,1407,Mecklenburgische Seenplatte,Altentreptow,17087,Altentreptow,53.716264,13.236792
